country,isonum,isocode,year,busi,econ,educ,envi,gove,heal,pers,safe,soci,prosperity
Tunisia,788,TUN,2010,55.28965759277344,63.71977233886719,54.48155975341797,61.68278884887695,50.49750900268555,75.14387512207031,34.53000640869141,72.70439910888672,48.21908950805664,57.363184187147354
Turkey,792,TUR,2010,47.59958267211914,64.04235076904297,55.57749938964844,61.98712158203125,52.15634155273438,74.1156005859375,51.823997497558594,57.17076110839844,44.3914794921875,56.54052607218424
Tanzania,834,TZA,2010,45.30927658081055,58.73580551147461,43.22458267211914,60.96767807006836,43.9765853881836,56.91384506225586,49.97444534301758,59.65304565429688,50.625938415527344,52.1534669664171
Uganda,800,UGA,2010,45.79133224487305,59.34706497192383,41.141883850097656,53.35737991333008,41.86041259765625,53.58341979980469,48.87281036376953,54.54772186279297,52.25454711914063,50.084063635932075
Ukraine,804,UKR,2010,45.89740753173828,61.33808898925781,60.609413146972656,52.73480224609375,36.9011344909668,56.74583435058594,50.16652297973633,66.38947296142578,43.52836608886719,52.701226976182724
Uruguay,858,URY,2010,54.11677932739258,65.72637176513672,58.0686149597168,64.002685546875,70.9058609008789,76.8489990234375,82.6020736694336,70.54491424560547,50.17773056030274,65.88822555541992
United States,840,USA,2010,73.12069702148438,77.0320053100586,79.22664642333984,69.17829895019531,68.61881256103516,79.44637298583984,73.24806213378906,71.63411712646484,66.20863342285156,73.07929399278429
Venezuela,862,VEN,2010,37.14996719360352,54.53606796264648,54.380531311035156,67.69602203369139,28.560081481933594,73.52976989746094,55.73299026489258,57.2786750793457,46.55668258666992,52.824531979031036
Vietnam,704,VNM,2010,46.17397689819336,66.69242095947266,60.2383804321289,58.777565002441406,42.020851135253906,70.5390625,38.14212036132813,70.75074768066406,42.679359436035156,55.11272048950195
Yemen,887,YEM,2010,35.612220764160156,42.64328002929688,26.591331481933594,42.24911117553711,28.57486343383789,57.91751098632813,28.34309387207031,56.5559196472168,40.18181991577149,39.852127922905815
South Africa,710,ZAF,2010,60.83037948608398,55.46440505981445,56.12910461425781,64.93303680419922,62.57567977905274,56.610923767089844,75.51736450195312,61.20390319824219,49.88341522216797,60.34980138142904
Zambia,894,ZMB,2010,46.40437316894531,48.51612854003906,44.66630935668945,59.22002029418945,45.00609588623047,60.023521423339844,48.22940063476562,58.90716171264648,50.460411071777344,51.27038023206923
Zimbabwe,716,ZWE,2010,27.07707023620605,55.3187370300293,47.04499435424805,52.862159729003906,26.48459625244141,62.01740646362305,40.45908737182617,59.44201278686523,47.33843231201172,46.44938850402832
Afghanistan,4,AFG,2011,41.47595596313477,51.07316970825195,23.965412139892575,38.24855041503906,24.31855773925781,53.68797302246094,23.479019165039066,37.14301300048828,38.71015930175781,36.900201161702476
Angola,24,AGO,2011,28.84993553161621,50.82132339477539,34.44402313232422,47.94268035888672,31.1369686126709,59.09150695800781,44.67900848388672,56.05426025390625,46.54291152954102,44.39584647284614
Albania,8,ALB,2011,51.999412536621094,60.95296859741211,56.8990249633789,49.63504028320313,46.88639831542969,76.48019409179688,58.33190155029297,72.70266723632812,41.96506881713867,57.316964043511284
United Arab Emirates,784,ARE,2011,60.06161117553711,70.0076904296875,59.12009048461914,63.86923217773438,49.80823516845703,79.00947570800781,45.87596893310547,82.19524383544922,52.909095764160156,62.53962707519531
Argentina,32,ARG,2011,49.676185607910156,61.98480606079102,55.07232666015625,63.6601791381836,49.19987487792969,75.66695404052734,79.681884765625,69.58360290527344,49.38413619995117,61.54555002848307
Armenia,51,ARM,2011,49.76253890991211,52.10043334960938,59.97067260742188,55.21791076660156,38.542381286621094,65.85097503662111,46.8834342956543,67.07647705078125,39.18147659301758,52.731811099582245
Australia,36,AUS,2011,73.35255432128906,78.15572357177734,79.54451751708984,74.62969970703125,79.30410766601562,81.09361267089844,84.00257110595703,81.39378356933594,68.82818603515625,77.81163957383897
Austria,40,AUT,2011,67.20981597900389,80.66531372070312,75.80766296386719,71.35302734375,75.777099609375,79.75975799560547,78.0528335571289,83.8076400756836,63.94590759277344,75.15322875976562
Azerbaijan,31,AZE,2011,54.44180297851562,56.21350479125977,62.10589981079102,44.38690185546875,35.95387268066406,67.96088409423828,43.34912109375,62.27460479736328,40.61199951171875,51.92206573486328
Burundi,108,BDI,2011,34.32012939453125,45.267799377441406,31.42018699645996,58.07560729980469,33.55115127563477,63.36586380004883,53.95405960083008,54.92821502685547,38.152000427246094,45.89277924431695
Belgium,56,BEL,2011,66.40792846679689,78.34127807617188,77.84952545166016,65.73040771484375,72.12928009033203,82.56696319580078,84.64801025390625,79.83052825927734,57.46809768676758,73.8857799106174
Benin,204,BEN,2011,38.750083923339844,53.00450134277344,30.020984649658203,59.88252639770508,48.097373962402344,53.50262069702149,62.17083358764648,62.70530319213867,36.22211456298828,49.37292692396376
Burkina Faso,854,BFA,2011,40.40491104125977,55.002403259277344,30.35152816772461,62.39748764038086,38.8594970703125,60.66801071166992,62.33305358886719,68.90978240966797,42.37340927124024,51.255564795600044
Bangladesh,50,BGD,2011,45.88352584838867,58.25811767578125,40.59353256225586,49.88760757446289,47.33079528808594,67.14057159423828,48.24404907226562,68.89208984375,45.45204544067383,52.40914832221137
Bulgaria,100,BGR,2011,51.20423889160156,60.22326278686523,63.303627014160156,63.10799789428711,48.47224426269531,69.63300323486328,64.88142395019531,72.17188262939453,43.52763748168945,59.613924238416885
Bahrain,48,BHR,2011,56.43877410888672,70.55960083007812,59.74676513671875,52.16583633422852,48.15814971923828,74.90251159667969,37.64743041992188,71.54515838623047,49.0772705078125,57.80461078219943
Belarus,112,BLR,2011,49.01579666137695,65.11688232421875,63.37545394897461,63.21747207641602,31.18438148498535,68.62326049804689,37.23859405517578,67.14362335205078,43.70504760742188,54.291168000963
Belize,84,BLZ,2011,46.993385314941406,57.34003829956055,52.25726318359375,66.20607757568361,46.61451721191406,73.1124496459961,61.15217208862305,63.96101760864258,49.93008804321289,57.507445441352
Bolivia,68,BOL,2011,40.415184020996094,59.13167572021485,53.32194137573242,58.777099609375,43.14888000488281,65.46525573730469,57.98564529418945,64.53250885009766,49.10761642456055,54.65397855970595
Brazil,76,BRA,2011,47.27252578735352,68.44303894042969,54.71077728271485,71.08103942871094,52.39319610595703,71.69410705566406,68.47688293457031,66.45211791992189,52.62236785888672,61.46067259046767
Botswana,72,BWA,2011,52.8055419921875,58.76217651367188,55.84055709838867,64.29173278808594,64.93257904052734,70.30165100097656,63.79213333129883,61.61081314086914,50.91086196899414,60.36089409722222
Central African Republic,140,CAF,2011,35.92093276977539,46.38552474975586,19.09959983825684,60.55257797241211,34.01163482666016,47.13670349121094,39.82428741455078,38.3251953125,40.569183349609375,40.2028488583035
Canada,124,CAN,2011,73.5437240600586,78.7198486328125,77.59899139404297,72.06024169921875,78.73871612548828,80.85968780517578,90.94085693359376,80.59535217285156,65.95954895019531,77.66855197482639
Switzerland,756,CHE,2011,71.07536315917969,78.86506652832031,80.26716613769531,74.0970230102539,79.91609191894531,83.6495132446289,80.26443481445312,84.38471221923828,61.322731018066406,77.09356689453125
Chile,152,CHL,2011,57.75035095214844,66.8729248046875,64.38607788085939,69.57960510253906,69.60908508300781,74.29247283935547,64.60636901855469,70.6670913696289,53.98500061035156,65.74988640679254
China,156,CHN,2011,51.1866340637207,72.22584533691406,65.40585327148439,49.99932861328125,36.43062210083008,75.94631958007812,34.96669387817383,69.23215484619139,40.63636779785156,55.11442438761393
Ivory Coast,384,CIV,2011,39.6180305480957,51.62173080444336,27.66836929321289,59.43984985351562,28.38445281982422,49.93984985351562,45.7757682800293,52.59625244140625,40.663272857666016,43.96750852796767
Cameroon,120,CMR,2011,43.76467895507813,55.065650939941406,42.718597412109375,59.6144027709961,32.09917449951172,58.27177810668945,43.304046630859375,61.97247314453125,47.98196029663086,49.42141808403863
Democratic Republic of Congo,180,COD,2011,32.063838958740234,43.12695693969727,26.39998817443848,45.63563919067383,28.05538558959961,55.182861328125,34.621307373046875,36.07979202270508,40.19488525390625,37.9289616478814
Congo,178,COG,2011,41.03318405151367,44.74040985107422,39.8751335144043,66.31424713134766,27.89122772216797,56.32123184204102,49.02099990844727,58.54342651367188,42.31818389892578,47.33978271484375
Colombia,170,COL,2011,56.06484985351562,59.70013809204102,55.895729064941406,64.36703491210939,46.948020935058594,72.20271301269531,64.83577728271484,44.849365234375,54.59943389892578,57.718118031819664
Comoros,174,COM,2011,37.82368087768555,47.25829696655274,30.90092849731445,56.52440643310547,37.02064514160156,58.781944274902344,41.44914627075195,62.86541366577149,45.13636779785156,46.41786999172635
Costa Rica,188,CRI,2011,50.32362365722656,64.86411285400389,60.61454391479492,67.242431640625,62.25851821899414,75.80132293701172,80.33677673339844,66.69710540771484,52.777732849121094,64.5462409125434
Cyprus,196,CYP,2011,60.63517379760742,73.39947509765625,62.71563339233398,66.98368072509766,68.62881469726561,78.59805297851562,68.20702362060547,80.54943084716797,58.07727432250977,68.64383994208441
Czech Republic,203,CZE,2011,56.30585098266602,72.68843078613281,69.95987701416016,66.98238372802734,58.41949462890625,77.55077362060547,76.27706146240234,78.37261199951172,49.06682205200195,67.29147847493489
Germany,276,DEU,2011,67.23625946044922,80.19336700439453,75.85150909423828,75.18498229980469,76.87920379638672,82.03216552734375,81.1401138305664,83.6790771484375,60.58091354370117,75.86417685614691
Djibouti,262,DJI,2011,29.42246437072754,52.4850959777832,52.49584197998047,59.27807235717773,37.69542694091797,63.35440444946289,54.88238525390625,68.02884674072266,43.88936614990234,51.281322691175674
Denmark,208,DNK,2011,73.45915222167969,80.25809478759766,77.51445770263672,70.05597686767578,83.77400207519531,79.86298370361328,80.712890625,83.74602508544922,65.39727783203125,77.19787343343098
Dominican Republic,214,DOM,2011,46.57129287719727,59.17786407470703,50.25607299804688,70.6303482055664,45.23433303833008,71.00257873535156,72.68589782714844,58.140968322753906,54.67213821411133,58.70794381035699
Algeria,12,DZA,2011,41.10628509521485,54.842262268066406,53.21696472167969,62.53350448608398,33.127220153808594,73.51936340332031,33.61901092529297,64.75477600097656,43.559364318847656,51.142083485921226
Ecuador,218,ECU,2011,42.44002914428711,56.93342208862305,55.24740982055664,68.4610595703125,42.610435485839844,74.0728530883789,60.57737350463867,64.72007751464844,45.08136749267578,56.682669745551216
Egypt,818,EGY,2011,46.42972183227539,56.10961151123047,51.65609741210938,50.10411834716797,39.85409927368164,68.83587646484375,28.38271522521973,63.75184631347656,40.49945068359375,49.51372634039985
Spain,724,ESP,2011,59.811073303222656,70.75789642333984,71.8878173828125,73.14656066894531,65.54997253417969,80.6874771118164,85.09503173828125,80.03634643554688,55.997276306152344,71.44105021158855
Estonia,233,EST,2011,57.41886520385742,69.27583312988281,66.57207489013672,74.838134765625,67.97293853759766,73.24861145019531,70.20470428466797,71.46875,51.4251594543457,66.93611907958984
Ethiopia,231,ETH,2011,39.08640670776367,58.70049667358398,37.66510772705078,51.60986328125,39.43362426757813,55.64883804321289,40.93626403808594,56.28754425048828,42.350181579589844,46.85759184095595
Finland,246,FIN,2011,72.92784118652344,79.12500762939453,78.55352783203125,78.39286041259766,85.10427856445312,79.36133575439453,80.41659545898438,81.4318618774414,63.198631286621094,77.61243777804904
France,250,FRA,2011,64.85775756835939,77.53058624267578,73.96298217773438,76.69709777832031,68.92587280273439,81.59169006347656,77.00431060791016,79.24344635009766,56.90823745727539,72.96910900539822
Gabon,266,GAB,2011,46.23422622680664,45.83087921142578,48.71060562133789,57.61888122558594,35.96885681152344,58.19641494750977,55.300025939941406,57.60899353027344,43.5128173828125,49.88685565524631
United Kingdom,826,GBR,2011,73.67888641357422,78.59963989257812,76.71099090576172,74.93836975097656,76.18419647216797,81.76541137695312,81.95492553710938,81.65494537353516,62.7168197631836,76.46713172064887
Georgia,268,GEO,2011,53.57981872558594,56.11065673828125,60.85367202758789,52.93027114868164,49.13200759887695,68.50510406494139,57.67241287231445,65.82118988037111,42.39600372314453,56.33345964219835
Ghana,288,GHA,2011,43.50247192382813,59.65043258666992,45.6647834777832,60.97163391113281,57.70317459106445,60.64295959472656,62.086708068847656,65.77564239501953,51.20763778686523,56.356160481770836
Guinea,324,GIN,2011,38.07812881469727,46.439857482910156,23.724159240722656,65.47772979736328,37.78756713867188,49.714927673339844,48.891761779785156,56.58444213867188,45.31818389892578,45.77963977389865
Greece,300,GRC,2011,50.495521545410156,63.84661865234375,59.68007278442383,67.21190643310547,53.063636779785156,76.87397766113281,58.72436904907226,73.79048919677734,43.90545654296875,60.843560960557724
Guatemala,320,GTM,2011,50.34608840942383,60.45772933959961,49.619544982910156,66.98683166503906,42.76425552368164,69.43694305419922,54.035888671875,58.77408981323242,50.24737167358398,55.85208257039388
Guyana,328,GUY,2011,44.09004211425781,57.746665954589844,52.15288543701172,62.17037963867188,47.6634407043457,68.62080383300781,59.27389907836914,64.65204620361328,54.696006774902344,56.785129970974396
Hong Kong,344,HKG,2011,78.7183609008789,75.96782684326172,73.27649688720703,58.33111953735352,64.93838500976561,82.29751586914062,70.9615249633789,85.7487564086914,54.31817626953125,71.61757363213434
Honduras,340,HND,2011,51.54718017578125,55.90216064453125,52.14019393920898,59.5072021484375,41.82939529418945,71.69154357910156,63.47287368774414,56.26332092285156,48.25193405151367,55.62286716037326
Croatia,191,HRV,2011,47.617225646972656,63.57508850097656,64.75148773193361,62.07606887817383,54.21619415283203,74.72372436523438,63.59115982055664,75.61438751220703,41.43007278442383,60.84393437703451
Hungary,348,HUN,2011,53.68680191040039,65.392333984375,65.13554382324219,54.80462265014648,58.7931137084961,74.5926284790039,71.99828338623047,73.51575469970703,49.28999710083008,63.0232310824924
Indonesia,360,IDN,2011,47.37778854370117,65.543212890625,56.78130340576172,63.23101043701172,52.31707000732422,69.22691345214844,43.57393264770508,74.05876922607422,60.313232421875,59.15813700358073
India,356,IND,2011,49.18035888671875,63.41231918334961,48.29450988769531,47.96467208862305,53.59372329711914,61.49885559082031,48.56416702270508,52.78762435913086,40.05733871459961,51.70595211452908
Ireland,372,IRL,2011,69.26787567138672,71.93128967285156,78.80462646484375,71.13253784179688,75.75989532470703,80.17255401611328,86.31697082519531,82.45831298828125,67.09318542480469,75.88191646999783
Iran,364,IRN,2011,44.817604064941406,55.68699264526367,58.60199737548828,56.1757926940918,32.935733795166016,70.90576171875,28.70370483398437,53.834693908691406,50.88275146484375,50.28278138902452
Iraq,368,IRQ,2011,32.732574462890625,42.66648864746094,37.06990051269531,34.663589477539055,31.342050552368164,61.01006698608398,27.51280975341797,43.97867965698242,40.29818344116211,39.030482610066734
Iceland,352,ISL,2011,68.79051971435547,74.32718658447266,68.09259796142578,73.66413116455078,77.50076293945312,82.9859390258789,90.01837158203125,82.0811538696289,63.96000289916992,75.71340730455186
Israel,376,ISR,2011,61.92597579956055,72.71102905273438,74.5971450805664,52.15666198730469,66.40778350830078,78.28977966308594,50.44501876831055,69.16134643554689,50.808006286621094,64.05586073133681
Italy,380,ITA,2011,52.644020080566406,69.04508209228516,70.32173919677734,65.61964416503906,56.58914566040039,79.06204223632812,71.03790283203125,79.32733917236328,53.7518196105957,66.3776372273763
Jamaica,388,JAM,2011,51.44287872314453,60.62279510498047,54.51462173461914,63.73808288574219,50.74651336669922,73.59068298339844,61.658912658691406,58.905494689941406,52.38689041137695,58.62298583984375
Jordan,400,JOR,2011,46.63378143310547,59.11542129516602,55.15009689331055,57.46023559570313,44.40571975708008,75.4798812866211,40.02440643310547,73.4516830444336,46.5250015258789,55.36069191826714
Japan,392,JPN,2011,66.04959106445311,75.34800720214844,73.55237579345703,64.4130859375,71.37019348144531,83.57653045654297,64.24404144287111,85.47703552246094,51.55772399902344,70.62095387776692
Kazakhstan,398,KAZ,2011,48.95891571044922,63.31484985351562,63.75899887084961,58.06928253173828,36.66303634643555,70.10054779052734,42.71404266357422,65.82063293457031,42.62191390991211,54.669135623508026
Kenya,404,KEN,2011,50.69996643066406,55.83029556274414,48.309532165527344,57.64340209960938,40.71021270751953,61.4976692199707,48.32730102539063,54.70039749145508,54.28095626831055,52.44441477457682
Kyrgyzstan,417,KGZ,2011,51.754127502441406,58.40951919555664,56.649147033691406,59.79675674438477,35.36016845703125,71.53302001953125,48.37668991088867,63.60140609741211,45.36825180053711,54.53878741794162
Cambodia,116,KHM,2011,42.74304962158203,61.83061599731445,54.00852584838867,56.89613723754883,39.60726165771485,66.34488677978516,59.71949768066406,61.2442626953125,50.14209747314453,54.72625944349501
South Korea,410,KOR,2011,60.55920791625977,71.75662994384766,74.7362060546875,59.68038940429688,58.80162048339844,81.06433868408203,59.75538635253906,77.98239135742188,48.65495681762695,65.88790300157335
Kuwait,414,KWT,2011,51.0801010131836,66.67677307128906,53.33585739135742,55.64962768554688,46.23135757446289,79.46039581298828,45.64657211303711,77.41567993164062,55.947731018066406,59.04934395684136
Laos,418,LAO,2011,43.6416130065918,63.51904296875,48.52490615844727,53.90524291992188,35.73391342163086,66.5396728515625,47.14137268066406,64.60375213623047,56.952430725097656,53.39577187432183
Lebanon,422,LBN,2011,52.12427520751953,61.11302185058594,51.43751525878906,59.99292755126953,37.6995964050293,70.23474884033203,46.00889587402344,67.96481323242189,45.0538215637207,54.6255128648546
Liberia,430,LBR,2011,49.10503768920898,49.92485046386719,27.7008113861084,58.80960083007813,45.93700790405274,53.72053527832031,53.82683181762695,53.27229309082031,55.19599914550781,49.72144084506564
Libya,434,LBY,2011,37.72496032714844,47.38429641723633,45.784339904785156,48.07117462158203,29.07635498046875,74.24690246582031,33.05081558227539,54.6553726196289,53.59091186523438,47.0650143093533
Sri Lanka,144,LKA,2011,46.4781723022461,67.19639587402344,60.97425079345703,65.20771026611328,48.154197692871094,76.22409057617188,44.18719482421875,56.78253173828125,56.49177551269531,57.96625773111979
Lesotho,426,LSO,2011,42.2275505065918,42.9074592590332,40.744815826416016,51.44541931152344,44.751461029052734,60.06199264526367,56.11513137817383,59.95781326293945,48.18636703491211,49.59977891710069
Lithuania,440,LTU,2011,51.81985473632813,64.28667449951172,62.47502517700195,64.38883209228516,56.2267074584961,69.39937591552734,67.83548736572266,69.36648559570311,40.34500122070313,60.6826048956977
Luxembourg,442,LUX,2011,60.59722900390625,79.84449005126953,67.06654357910156,76.6429443359375,80.21580505371094,85.33162689208984,85.57623291015625,83.54496002197266,61.08772659301758,75.54528427124023
Latvia,428,LVA,2011,58.45257186889648,65.36467742919922,65.32258605957031,70.75153350830078,53.33380889892578,70.74402618408203,57.77289962768555,69.42957305908203,48.70640563964844,62.20867580837674
Morocco,504,MAR,2011,48.98865127563477,62.32211685180664,40.01633834838867,60.056541442871094,39.5124626159668,70.72955322265625,43.14068222045898,71.36983489990234,40.164546966552734,52.92230309380425
Moldova,498,MDA,2011,45.34242248535156,58.75866317749024,61.66430282592773,44.3745346069336,42.54584503173828,66.34231567382811,53.84524917602539,65.01776123046875,45.23643112182617,53.68083614773221
Madagascar,450,MDG,2011,39.182613372802734,46.58048629760742,32.68748092651367,55.70205307006836,35.17850875854492,55.34136962890625,51.76055526733398,66.60768127441406,39.727272033691406,46.97422451443143
Mexico,484,MEX,2011,55.43695068359375,60.49857711791992,60.56664657592773,64.21605682373047,47.15871810913086,74.81277465820312,62.93453598022461,52.67212295532226,45.41586303710938,58.19024954901801
Macedonia,807,MKD,2011,51.26567077636719,56.39935684204102,64.03602600097656,56.41319274902344,48.8050537109375,71.1469497680664,61.0806770324707,72.73329162597656,42.78663635253906,58.296317206488716
Mali,466,MLI,2011,41.922210693359375,49.56853866577149,22.034067153930664,51.768821716308594,45.787864685058594,57.48794555664063,62.61268997192383,65.12570190429689,47.10734558105469,49.2683539920383
Malta,470,MLT,2011,51.04285430908203,68.72664642333984,60.54840850830078,54.57118606567383,68.318359375,78.36190795898438,81.00602722167969,82.47706604003906,59.51364135742188,67.1740108066135
Montenegro,499,MNE,2011,52.9520378112793,59.16656112670898,59.40386199951172,49.73428726196289,51.37803649902344,73.08720397949219,66.07091522216797,73.95881652832031,42.44911193847656,58.68898137410482
Mongolia,496,MNG,2011,46.42997741699219,62.35035705566406,61.37586975097656,54.53615951538086,43.20994186401367,70.62371063232422,53.94143295288086,62.0526237487793,53.65045166015625,56.463391621907554
Mozambique,508,MOZ,2011,37.7422981262207,45.84506225585938,30.37573051452637,56.75647354125977,43.610923767089844,53.65206527709961,67.13896179199219,63.74398040771485,45.56045913696289,49.38066164652506
Mauritania,478,MRT,2011,35.25116729736328,44.91809844970703,31.254152297973636,41.92514419555664,31.5548152923584,58.54898071289063,38.932525634765625,57.54635238647461,49.21800231933594,43.238804287380646
Mauritius,480,MUS,2011,58.21483612060547,66.47894287109375,59.68223190307617,63.88368606567383,67.58104705810547,75.06448364257812,73.12460327148438,73.56237030029297,56.76455688476562,66.03963979085286
Malawi,454,MWI,2011,44.22020721435547,51.31278610229492,38.431297302246094,63.50820541381836,48.31682968139648,62.5535888671875,51.15359878540039,62.92981338500977,49.5509147644043,52.44191572401259
Malaysia,458,MYS,2011,66.92765045166016,69.05419158935547,69.82086181640625,68.01602172851561,58.64139175415039,79.61621856689453,44.11398315429688,72.805419921875,50.67236328125,64.40756691826715
Namibia,516,NAM,2011,53.34973907470703,57.5523567199707,46.4725341796875,59.88771438598633,61.043418884277344,64.13648223876953,71.14613342285156,62.289344787597656,52.40217971801758,58.6977670457628
Niger,562,NER,2011,39.15040969848633,47.10116958618164,18.047697067260746,51.59393692016602,44.46024703979492,58.08607864379883,48.62675857543945,63.06749725341797,47.42618179321289,46.39555295308431
Nigeria,566,NGA,2011,51.96038055419922,46.80758285522461,41.3897590637207,56.60586547851562,39.32917022705078,50.80113220214844,46.040771484375,45.99557876586914,50.18464279174805,47.67943149142795
Nicaragua,558,NIC,2011,47.3468246459961,56.09980773925781,49.12708282470703,68.74679565429689,38.71786117553711,71.98051452636719,67.77002716064453,63.46820449829102,45.86979675292969,56.569657219780815
Netherlands,528,NLD,2011,71.3607177734375,82.62932586669922,82.06884002685547,65.02332305908203,82.75150299072266,82.57352447509766,89.92363739013672,83.2839584350586,64.15454864501953,78.19659762912326
Norway,578,NOR,2011,70.75981140136719,78.62614440917969,78.69286346435547,77.05315399169922,81.47039794921875,81.2126693725586,83.03388214111328,80.87017059326172,62.65318298339844,77.15247514512804
Nepal,524,NPL,2011,44.49386978149414,65.708251953125,38.95217895507813,50.93906021118164,40.85063552856445,63.86111831665039,54.59862899780274,66.00428771972656,39.57418441772461,51.66469065348307
New Zealand,554,NZL,2011,73.06732177734375,80.12162017822266,75.13238525390625,74.90568542480469,84.1607666015625,81.23961639404297,88.56475067138672,79.80402374267578,66.64590454101561,78.18245273166232
Oman,512,OMN,2011,58.77713012695313,67.91474151611328,56.55316543579102,48.61488723754883,44.94096374511719,79.33777618408203,47.04708862304688,76.09974670410156,51.19409561157226,58.94217724270291
Pakistan,586,PAK,2011,45.00387191772461,55.91186141967773,36.63445281982422,36.04806137084961,39.59907150268555,58.14970016479492,33.83089065551758,42.32827377319336,40.43818283081055,43.10492960611979
Panama,591,PAN,2011,60.65653610229492,68.11312103271484,60.32661819458008,67.98428344726561,51.586181640625,75.46472930908203,74.42835998535156,68.17268371582031,51.97943496704102,64.3013275994195
Peru,604,PER,2011,55.51457977294922,65.14163970947266,52.51461410522461,66.62609100341797,49.72615051269531,70.48350524902344,58.59143829345703,62.034339904785156,44.93336486816406,58.39619149102105
Philippines,608,PHL,2011,45.405128479003906,60.74530029296875,57.28052139282226,64.84789276123047,48.85174179077149,66.42479705810547,62.77059936523438,47.20158767700195,60.249183654785156,57.08630583021376
Poland,616,POL,2011,55.84733581542969,69.10711669921875,65.4735107421875,63.23014450073242,60.60794448852539,74.29144287109375,71.3049087524414,77.0277328491211,47.678184509277344,64.95203569200304
Portugal,620,PRT,2011,54.90898895263672,71.31066131591797,60.91463088989258,69.6842041015625,62.26561737060547,78.03812408447266,86.26213073730469,79.1009750366211,50.27409362792969,68.08438067966037
Paraguay,600,PRY,2011,47.90383911132813,60.0400505065918,51.61788940429688,61.98049926757813,38.95821380615234,74.59957122802734,68.07723236083984,67.31927490234375,57.40600204467773,58.65584140353732
Qatar,634,QAT,2011,58.632850646972656,75.30438995361328,52.33773040771485,62.29728317260742,48.79986190795898,80.1527099609375,51.39850234985352,74.48699951171875,56.772727966308594,62.242561764187286
Romania,642,ROU,2011,53.46100234985352,63.19801712036133,60.88177490234375,59.4283218383789,45.49944305419922,67.53584289550781,61.51105880737305,71.27943420410156,41.60182189941406,58.26630189683702
Russia,643,RUS,2011,47.19501876831055,61.68576431274414,67.52093505859375,63.26665115356445,35.66262435913086,65.70805358886719,33.27907180786133,55.4420166015625,41.23045349121094,52.3322876824273
Rwanda,646,RWA,2011,48.4112663269043,57.3084831237793,41.9019889831543,56.67769241333008,52.18669128417969,70.91770935058594,57.27935409545898,63.64138793945313,41.93408966064453,54.47318479749892
Saudi Arabia,682,SAU,2011,57.71021270751953,61.68072891235352,53.57790756225586,60.12919616699219,40.84624481201172,75.08839416503906,29.456789016723636,67.7537841796875,46.95454788208008,54.79975615607368
Serbia,688,SCG,2011,47.20472717285156,56.5152473449707,62.95573043823242,52.91318130493164,45.84852981567383,70.35221099853516,63.20441818237305,72.26912689208984,41.73704528808594,57.00002415974935
Sudan,729,SDN,2011,42.2337532043457,46.11407852172852,25.64041328430176,46.35378646850586,31.960063934326172,58.753013610839844,30.892635345458984,39.79655838012695,52.62726974487305,41.596841388278534
Senegal,686,SEN,2011,42.90046691894531,52.09463882446289,32.825199127197266,53.45995330810547,42.21797943115234,62.93317031860352,59.632789611816406,57.483070373535156,42.88806915283203,49.60392634073893
Singapore,702,SGP,2011,77.07783508300781,79.32854461669922,78.72545623779297,75.14469909667969,71.42522430419922,81.86437225341797,50.89663696289063,86.84140014648438,46.512367248535156,71.97961510552301
Sierra Leone,694,SLE,2011,42.37494659423828,52.539833068847656,25.52041053771973,51.90391540527344,42.84143829345703,53.56193923950195,57.95435333251953,57.62338638305664,52.74681854248047,48.56300459967719
El Salvador,222,SLV,2011,49.39579391479492,59.0958480834961,52.22833633422852,54.23500061035156,48.25455856323242,72.69684600830078,60.96181106567383,57.68635940551758,43.55554580688477,55.34556664360894
Suriname,740,SUR,2011,36.18090438842773,58.71520233154297,58.72753143310547,70.69673156738281,52.3111572265625,74.13135528564453,68.99943542480469,69.44663238525389,51.31398010253906,60.05810334947374
Slovakia,703,SVK,2011,56.3145751953125,67.69097900390625,67.64590454101561,66.70332336425781,54.80778121948242,75.19559478759766,72.19895935058594,76.40221405029297,49.53818130493164,65.16639031304254
Slovenia,705,SVN,2011,52.06078720092773,73.41598510742188,69.30559539794922,77.59574890136719,61.97740936279297,78.24878692626953,80.47344970703125,81.65382385253906,60.70908737182617,70.60451931423611
Sweden,752,SWE,2011,71.90150451660156,83.05424499511719,78.4555435180664,73.90643310546875,85.69168853759766,82.35124206542969,87.4412841796875,83.60640716552734,59.98318862915039,78.48794852362738
Swaziland,748,SWZ,2011,47.9703598022461,46.61102676391602,47.92803955078125,49.95516586303711,28.045124053955078,63.57073211669922,35.87482452392578,60.91075134277344,49.68182373046875,47.83864974975586
Chad,148,TCD,2011,30.876827239990234,48.59842300415039,23.47346496582031,55.36602020263672,25.76187896728516,45.44097900390625,32.62475204467773,50.17662048339844,43.25636291503906,39.508369869656036
Togo,768,TGO,2011,34.798099517822266,49.49921035766602,33.072776794433594,58.22968292236328,35.33799362182617,52.31428146362305,55.4633903503418,54.28125381469727,30.27127456665039,44.80755148993598
Thailand,764,THA,2011,53.444091796875,72.97061157226562,61.01738357543945,61.45243835449219,51.01237869262695,79.95735931396484,44.39850616455078,64.16949462890625,59.12616348266602,60.83871417575412
Tajikistan,762,TJK,2011,42.5214958190918,56.2530746459961,61.22528457641602,52.4479866027832,36.43101501464844,71.54218292236328,40.90180969238281,70.58753967285156,45.94517517089844,53.09506267971463
